Time (s),Station ID,Range rate (km/s)
483970,2,2.440091874
483980,2,2.440330252
483990,2,2.440568218
484000,2,2.44080613
484010,2,2.441044073
484020,2,2.441281986
484030,2,2.441519617
484040,2,2.441757189
484050,2,2.441994576
484060,2,2.442231882
484070,2,2.442469294
484080,2,2.442706468
484090,2,2.442943602
484100,2,2.443180764
484110,2,2.443417595
484120,2,2.443654464
484130,2,2.443891169
484140,2,2.4441278
484150,2,2.444364454
484160,2,2.444600836
484170,2,2.444837195
484180,2,2.445073467
484190,2,2.445309737
484200,2,2.445545719
484210,2,2.445781752
484220,2,2.446017516
484230,2,2.446253214
484240,2,2.446488982
484250,2,2.446724598
484260,2,2.446959984
484270,2,2.44719541
484280,2,2.44743078
484290,2,2.447666008
484300,2,2.447901067
484310,2,2.448135998
484320,2,2.448370883
484330,2,2.448605608
484340,2,2.448840557
484350,2,2.449075033
484360,2,2.449309587
484370,2,2.449543978
484380,2,2.449778171
484390,2,2.450012462
484400,2,2.450246679
484410,2,2.450480613
484420,2,2.450714409
484430,2,2.450948259
484440,2,2.451181856
484450,2,2.451415667
484460,2,2.451649162
484470,2,2.451882495
484480,2,2.452115913
484490,2,2.452349119
484500,2,2.452582309
484510,2,2.452815317
484520,2,2.453048153
484530,2,2.453280946
484540,2,2.453513839
484550,2,2.453746538
484560,2,2.453978843
484570,2,2.454211203
484580,2,2.454443572
484590,2,2.454675876
484600,2,2.45490806
484610,2,2.455139945
484620,2,2.455372294
484630,2,2.455603743
484640,2,2.45583547
484650,2,2.456067008
484660,2,2.456298584
484670,2,2.456529888
484680,2,2.456760973
484690,2,2.456992407
484700,2,2.457223433
484710,2,2.457454448
484720,2,2.457685408
484730,2,2.457915942
484740,2,2.458146904
484750,2,2.458377308
484760,2,2.458607773
484770,2,2.45883812
484780,2,2.459068456
484790,2,2.459298646
484800,2,2.459528652
484810,2,2.459758707
484820,2,2.459988437
484830,2,2.460218278
484840,2,2.460447977
484850,2,2.460677271
484860,2,2.460906918
484870,2,2.461136209
484880,2,2.461365606
484890,2,2.461594622
484900,2,2.461823506
484910,2,2.462052511
484920,2,2.462281137
484930,2,2.462509848
484940,2,2.462738391
484950,2,2.462967121
484960,2,2.46319535
484970,2,2.463423578
484980,2,2.463651732
484990,2,2.463879846
485000,2,2.464107885
485010,2,2.464335651
485020,2,2.464563375
485030,2,2.464790919
485040,2,2.465018789
485050,2,2.465245888
485060,2,2.465473339
485070,2,2.465700585
485080,2,2.465927697
485090,2,2.466154738
485100,2,2.466381615
485110,2,2.466608326
485120,2,2.466834973
485130,2,2.467061552
485140,2,2.467287788
485150,2,2.467514065
485160,2,2.467740475
485170,2,2.46796658
485180,2,2.468192808
485190,2,2.468418677
485200,2,2.468644554
485210,2,2.468869964
485220,2,2.469095816
485230,2,2.469321075
485240,2,2.469546604
485250,2,2.469771788
485260,2,2.469997023
485270,2,2.470222019
485280,2,2.470446938
485290,2,2.470671728
485300,2,2.470896412
485310,2,2.471120848
485320,2,2.471345565
485330,2,2.471569813
485340,2,2.471794116
485350,2,2.47201847
485360,2,2.472242511
485370,2,2.472466317
485380,2,2.472690213
485390,2,2.472913796
485400,2,2.473137396
485410,2,2.473361017
485420,2,2.473584168
485430,2,2.473807499
485440,2,2.474030726
485450,2,2.474253737
485460,2,2.474476652
485470,2,2.474699381
485480,2,2.474922144
485490,2,2.475144726
485500,2,2.475367262
485510,2,2.475589848
485520,2,2.475811838
485530,2,2.476034049
485540,2,2.476255924
485550,2,2.476478018
485560,2,2.476699846
485570,2,2.476921359
485580,2,2.477143117
485590,2,2.477364653
485600,2,2.477585921
485610,2,2.477807344
485620,2,2.478028349
485630,2,2.478249287
485640,2,2.478470364
485650,2,2.478690973
485660,2,2.478911757
485670,2,2.479132168
485680,2,2.479352539
485690,2,2.479573091
485700,2,2.479793211
485710,2,2.480013299
485720,2,2.480233036
485730,2,2.480453155
485740,2,2.480672826
485750,2,2.48089257
485760,2,2.481112123
485770,2,2.481331511
485780,2,2.48155062
485790,2,2.481769864
485800,2,2.481988962
485810,2,2.48220795
485820,2,2.482426741
485830,2,2.482645506
485840,2,2.48286405
485850,2,2.483082397
485860,2,2.483300845
485870,2,2.483519118
485880,2,2.483737074
485890,2,2.483955259
485900,2,2.484173088
485910,2,2.484390931
485920,2,2.484608356
485930,2,2.484826222
485940,2,2.485043402
485950,2,2.485260959
485960,2,2.485477919
485970,2,2.485695169
485980,2,2.485911963
485990,2,2.486128854
486000,2,2.486345553
486010,2,2.48656232
486020,2,2.486778608
486030,2,2.486994904
486040,2,2.487211321
486050,2,2.487427237
486060,2,2.487643371
486070,2,2.487859102
486080,2,2.488075085
486090,2,2.488290479
486100,2,2.488506135
486110,2,2.488721492
486120,2,2.488936908
486130,2,2.48915207
486140,2,2.489366811
486150,2,2.489581766
486160,2,2.48979683
486170,2,2.490011492
486180,2,2.490226122
486190,2,2.490440618
486200,2,2.490654727
486210,2,2.490868999
486220,2,2.49108312
486230,2,2.491297035
486240,2,2.491510692
486250,2,2.491724595
486260,2,2.49193819
486270,2,2.492151664
486280,2,2.492364952
486290,2,2.492578401
486300,2,2.492791374
486310,2,2.493004346
486320,2,2.493217183
486330,2,2.493430007
486340,2,2.493642638
486350,2,2.493854882
486360,2,2.49406746
486370,2,2.494279898
486380,2,2.494491818
486390,2,2.494703725
486400,2,2.494915865
486410,2,2.495127439
486420,2,2.495339216
486430,2,2.495550575
486440,2,2.49576201
486450,2,2.495973333
486460,2,2.496184672
486470,2,2.496395637
486480,2,2.49660658
486490,2,2.496817199
486500,2,2.497027672
486510,2,2.497238329
486520,2,2.497448738
486530,2,2.497659155
486540,2,2.497869263
486550,2,2.49807944
486560,2,2.498289139
486570,2,2.498498904
486580,2,2.498708495
486590,2,2.498918109
486600,2,2.499127707
486610,2,2.499336785
486620,2,2.499545919
486630,2,2.499754963
486640,2,2.499963764
486650,2,2.5001726
486660,2,2.500381355
486670,2,2.500589752
486680,2,2.500798218
486690,2,2.501006563
486700,2,2.501214592
486710,2,2.501422642
486720,2,2.501630559
486730,2,2.5018383
486740,2,2.502045795
486750,2,2.502253288
486760,2,2.502460848
486770,2,2.50266817
486780,2,2.502875376
486790,2,2.503082365
486800,2,2.503289139
486810,2,2.503495879
486820,2,2.503702664
486830,2,2.503909119
486840,2,2.504115497
486850,2,2.504321634
486860,2,2.504527693
486870,2,2.504733899
486880,2,2.504939447
486890,2,2.505145358
486900,2,2.50535097
486910,2,2.505556521
486920,2,2.505761721
486930,2,2.505966803
486940,2,2.506171933
486950,2,2.506376906
486960,2,2.506581909
486970,2,2.506786427
486980,2,2.506990991
486990,2,2.507195315
487000,2,2.507399808
487010,2,2.507603991
487020,2,2.507808047
487030,2,2.508011886
487040,2,2.508215784
487050,2,2.508419417
487060,2,2.50862272
487070,2,2.508826302
487080,2,2.509029561
487090,2,2.509232683
487100,2,2.509435658
487110,2,2.50963847
487120,2,2.509841252
487130,2,2.510043977
487140,2,2.51024638
487150,2,2.510448733
487160,2,2.510651038
487170,2,2.510853335
487180,2,2.511054921
487190,2,2.511256922
487200,2,2.511458597
487210,2,2.511660057
487220,2,2.511861572
487230,2,2.512062885
487240,2,2.512263843
487250,2,2.51246494
487260,2,2.512666019
487270,2,2.512866756
487280,2,2.513067108
487290,2,2.513267993
487300,2,2.513468277
487310,2,2.513668454
487320,2,2.513868676
487330,2,2.5140686
487340,2,2.514268199
487350,2,2.514467971
487360,2,2.51466759
487370,2,2.514866968
487380,2,2.515066618
487390,2,2.515265519
487400,2,2.515464571
487410,2,2.515663531
487420,2,2.515862231
487430,2,2.51606078
487440,2,2.516259359
487450,2,2.516457561
487460,2,2.516656
487470,2,2.51685395
487480,2,2.517051897
487490,2,2.517249747
487500,2,2.517447436
487510,2,2.517645054
487520,2,2.517842317
487530,2,2.518039657
487540,2,2.518237071
487550,2,2.518433852
487560,2,2.518630823
487570,2,2.518827534
487580,2,2.519024189
487590,2,2.51922045
487600,2,2.519416975
487610,2,2.519613081
487620,2,2.519809224
487630,2,2.520005097
487640,2,2.52020087
487650,2,2.520396665
487660,2,2.520592018
487670,2,2.520787282
487680,2,2.520982556
487690,2,2.521177628
487700,2,2.521372454
487710,2,2.521567675
487720,2,2.521762278
487730,2,2.521956849
487740,2,2.522151099
487750,2,2.522345535
487760,2,2.522539632
487770,2,2.522733745
487780,2,2.522927448
487790,2,2.523121188
487800,2,2.523314687
487810,2,2.523508254
487820,2,2.52370133
487830,2,2.523894854
487840,2,2.524087797
487850,2,2.524280725
487860,2,2.524473424
487870,2,2.524666098
487880,2,2.524858407
487890,2,2.525050984
487900,2,2.525243075
487910,2,2.525435216
487920,2,2.525627099
487930,2,2.52581876
487940,2,2.526010427
487950,2,2.526201991
487960,2,2.526393281
487970,2,2.526584514
487980,2,2.526775673
487990,2,2.526966493
488000,2,2.527157623
488010,2,2.527347891
488020,2,2.52753861
488030,2,2.527729184
488040,2,2.52791923
488050,2,2.528109295
488060,2,2.528299254
488070,2,2.528489096
488080,2,2.528678653
488090,2,2.528868245
488100,2,2.52905766
488110,2,2.529246941
488120,2,2.529435887
488130,2,2.529624788
488140,2,2.529813746
488150,2,2.53000246
488160,2,2.53019101
488170,2,2.530379428
488180,2,2.530567633
488190,2,2.530755584
488200,2,2.530943781
488210,2,2.531131545
488220,2,2.531319355
488230,2,2.531506738
488240,2,2.531694218
488250,2,2.531881647
488260,2,2.532068618
488270,2,2.532255642
488280,2,2.532442538
488290,2,2.532629244
488300,2,2.532815933
488310,2,2.533002002
488320,2,2.533188241
488330,2,2.533374562
488340,2,2.533560252
488350,2,2.533746167
488360,2,2.533931942
488370,2,2.534117495
488380,2,2.534302727
488390,2,2.534488142
488400,2,2.534673264
488410,2,2.534858247
488420,2,2.535043187
488430,2,2.53522763
488440,2,2.535412274
488450,2,2.535596456
488460,2,2.535780923
488470,2,2.53596499
488480,2,2.536148847
488490,2,2.536332905
488500,2,2.536516262
488510,2,2.536699887
488520,2,2.536883397
488530,2,2.537066488
488540,2,2.537249569
488550,2,2.537432357
488560,2,2.537615337
488570,2,2.537797933
488580,2,2.537980394
488590,2,2.538162868
488600,2,2.538344967
488610,2,2.538526902
488620,2,2.538708855
488630,2,2.538890734
488640,2,2.539072378
488650,2,2.539253758
488660,2,2.539435217
488670,2,2.539616268
488680,2,2.539797114
488690,2,2.539978224
488700,2,2.540158809
488710,2,2.54033939
488720,2,2.54051974
488730,2,2.540700147
488740,2,2.540880277
488750,2,2.541060233
488760,2,2.541240081
488770,2,2.541419845
488780,2,2.541599472
488790,2,2.541778929
488800,2,2.541958159
488810,2,2.542137199
488820,2,2.542315992
488830,2,2.542494885
488840,2,2.542673529
488850,2,2.542851978
488860,2,2.543030302
488870,2,2.543208833
488880,2,2.5433866
488890,2,2.543564606
488900,2,2.543742332
488910,2,2.543920071
488920,2,2.544097439
488930,2,2.544274905
488940,2,2.544451942
488950,2,2.544628922
488960,2,2.544805876
488970,2,2.544982789
488980,2,2.545159173
488990,2,2.54533561
489000,2,2.545511863
489010,2,2.545687929
489020,2,2.545863903
489030,2,2.546039633
489040,2,2.546215227
489050,2,2.546390817
489060,2,2.546566225
489070,2,2.546741346
489080,2,2.546916626
489090,2,2.547091465
489100,2,2.547266187
489110,2,2.54744094
489120,2,2.547615314
489130,2,2.547789663
489140,2,2.547963853
489150,2,2.548137876
489160,2,2.548311666
489170,2,2.54848539
489180,2,2.548658708
489190,2,2.548832357
489200,2,2.549005672
489210,2,2.549178475
489220,2,2.549351634
489230,2,2.549524262
489240,2,2.549697148
489250,2,2.54986951
489260,2,2.550041676
489270,2,2.550213978
489280,2,2.550386213
489290,2,2.550557824
489300,2,2.550729713
489310,2,2.55090112
489320,2,2.551072458
489330,2,2.551243793
489340,2,2.551414967
489350,2,2.551585728
489360,2,2.551756688
489370,2,2.551927254
489380,2,2.552097735
489390,2,2.552268195
489400,2,2.552438437
489410,2,2.552608395
489420,2,2.552778311
489430,2,2.552948018
489440,2,2.553117572
489450,2,2.553287013
489460,2,2.553456132
489470,2,2.553625458
489480,2,2.553794345
489490,2,2.553963107
489500,2,2.554131758
489510,2,2.554300258
489520,2,2.554468506
489530,2,2.554636521
489540,2,2.554804831
489550,2,2.554972679
489560,2,2.555140303
489570,2,2.55530787
489580,2,2.555475386
489590,2,2.555642602
489600,2,2.555809676
489610,2,2.555976549
489620,2,2.556143049
489630,2,2.556309846
489640,2,2.556476261
489650,2,2.556642532
489660,2,2.556809078
489670,2,2.556974819
489680,2,2.55714043
489690,2,2.557306513
489700,2,2.557471928
489710,2,2.557637061
489720,2,2.557802496
489730,2,2.557967508
489740,2,2.558132583
489750,2,2.558297113
489760,2,2.558461851
489770,2,2.558626158
489780,2,2.55879044
489790,2,2.558954463
489800,2,2.559118566
489810,2,2.559282347
489820,2,2.559445851
489830,2,2.559609286
489840,2,2.55977276
489850,2,2.559935848
489860,2,2.560099044
489870,2,2.560261627
489880,2,2.560424396
489890,2,2.560587152
489900,2,2.560749273
489910,2,2.560911452
489920,2,2.56107377
489930,2,2.561235465
489940,2,2.561397397
489950,2,2.561558847
489960,2,2.561720174
489970,2,2.561881548
489980,2,2.562042636
489990,2,2.56220355
490000,2,2.56236432
490010,2,2.562524999
490020,2,2.562685636
490030,2,2.562845827
490040,2,2.563005788
490050,2,2.563165896
490060,2,2.563325838
490070,2,2.563485257
490080,2,2.563644821
490090,2,2.56380441
490100,2,2.563963481
490110,2,2.564122495
490120,2,2.564281201
490130,2,2.564439955
490140,2,2.564598284
490150,2,2.564756915
490160,2,2.564915233
490170,2,2.565073136
490180,2,2.565230984
490190,2,2.56538884
490200,2,2.565546563
490210,2,2.565703703
490220,2,2.565861054
490230,2,2.566018262
490240,2,2.566175107
490250,2,2.566332133
490260,2,2.566488479
490270,2,2.566645159
490280,2,2.56680124
490290,2,2.566957352
490300,2,2.56711344
490310,2,2.567269268
490320,2,2.567424872
490330,2,2.567580359
490340,2,2.567735427
490350,2,2.567890701
490360,2,2.568045748
490370,2,2.568200529
490380,2,2.568355155
490390,2,2.568509768
490400,2,2.568664178
490410,2,2.568818157
490420,2,2.568972294
490430,2,2.569126237
490440,2,2.569279698
490450,2,2.569433264
490460,2,2.569586586
490470,2,2.569739905
490480,2,2.569892881
490490,2,2.570045785
490500,2,2.570198497
490510,2,2.570351036
490520,2,2.570503472
490530,2,2.570655691
490540,2,2.570807641
490550,2,2.570959557
490560,2,2.571111306
490570,2,2.571262967
490580,2,2.57141441
490590,2,2.571565542
490600,2,2.571716729
490610,2,2.571867498
490620,2,2.572018233
490630,2,2.57216884
490640,2,2.572319257
490650,2,2.572469458
490660,2,2.572619574
490670,2,2.572769513
490680,2,2.572919136
490690,2,2.573068853
490700,2,2.573218349
490710,2,2.57336756
490720,2,2.573516777
490730,2,2.57366582
490740,2,2.573814335
490750,2,2.573962919
490760,2,2.574111252
490770,2,2.574259573
490780,2,2.574407546
490790,2,2.5745558
490800,2,2.574703282
490810,2,2.574850848
490820,2,2.574998426
490830,2,2.575145631
490840,2,2.575292811
490850,2,2.575439752
490860,2,2.575586536
490870,2,2.57573309
490880,2,2.575879717
490890,2,2.576025981
490900,2,2.576172006
490910,2,2.576318071
490920,2,2.576463465
490930,2,2.576609173
490940,2,2.576754602
490950,2,2.576899963
490960,2,2.577045087
490970,2,2.577190209
490980,2,2.577334761
490990,2,2.577479354
491000,2,2.577623924
491010,2,2.577767942
491020,2,2.577912185
491030,2,2.578056123
491040,2,2.578199859
491050,2,2.578343279
491060,2,2.578486648
491070,2,2.578630014
491080,2,2.578773091
491090,2,2.578916021
491100,2,2.579058752
491110,2,2.579201459
491120,2,2.579343861
491130,2,2.579486185
491140,2,2.579627969
491150,2,2.579770124
491160,2,2.579911647
491170,2,2.580053369
491180,2,2.580194835
491190,2,2.580336045
491200,2,2.580477235
491210,2,2.580617958
491220,2,2.580758577
491230,2,2.580899259
491240,2,2.581039617
491250,2,2.581179924
491260,2,2.581320004
491270,2,2.581459788
491280,2,2.581599452
491290,2,2.581738999
491300,2,2.581878425
491310,2,2.582017428
491320,2,2.582156685
491330,2,2.582295577
491340,2,2.582434094
491350,2,2.582572629
491360,2,2.582711083
491370,2,2.582849292
491380,2,2.582987199
491390,2,2.583125108
491400,2,2.583262663
491410,2,2.583400137
491420,2,2.583537698
491430,2,2.583674554
491440,2,2.583811672
491450,2,2.583948716
491460,2,2.584084851
491470,2,2.584221748
491480,2,2.584357963
491490,2,2.584494103
491500,2,2.58463001
491510,2,2.584765739
491520,2,2.584901406
491530,2,2.585036805
491540,2,2.585172202
491550,2,2.585307169
491560,2,2.585442157
491570,2,2.585576782
491580,2,2.585711472
491590,2,2.58584571
491600,2,2.585980085
491610,2,2.586114286
491620,2,2.586247947
491630,2,2.586381897
491640,2,2.586515419
491650,2,2.586648825
491660,2,2.586781779
491670,2,2.586914841
491680,2,2.587047688
491690,2,2.58718044
491700,2,2.587312943
491710,2,2.587445186
491720,2,2.587577504
491730,2,2.587709535
491740,2,2.587841222
491750,2,2.587972975
491760,2,2.58810441
491770,2,2.588235759
491780,2,2.588366749
491790,2,2.588497821
491800,2,2.588628409
491810,2,2.588759145
491820,2,2.588889913
491830,2,2.589019917
491840,2,2.589149931
491850,2,2.589279986
491860,2,2.589409674
491870,2,2.589539162
491880,2,2.589668401
491890,2,2.589797683
491900,2,2.589926869
491910,2,2.590055802
491920,2,2.590184336
491930,2,2.59031298
491940,2,2.590441296
491950,2,2.59056941
491960,2,2.590697641
491970,2,2.590825336
491980,2,2.590952889
491990,2,2.591080389
492000,2,2.59120762
492010,2,2.59133483
492020,2,2.591461401
492030,2,2.591588492
492040,2,2.591715212
492050,2,2.591841538
492060,2,2.591967811
492070,2,2.592093884
492080,2,2.592219671
492090,2,2.592345415
492100,2,2.592471057
492110,2,2.592596629
492120,2,2.592721487
492130,2,2.592846518
492140,2,2.592971138
492150,2,2.593096074
492160,2,2.593220674
492170,2,2.593344789
492180,2,2.593468971
492190,2,2.593592893
492200,2,2.593716672
492210,2,2.5938405
492220,2,2.593963683
492230,2,2.594087101
492240,2,2.594210245
492250,2,2.594333111
492260,2,2.594455812
492270,2,2.594578181
492280,2,2.594700633
492290,2,2.594822975
492300,2,2.594944835
492310,2,2.595066642
492320,2,2.595188229
492330,2,2.595309805
492340,2,2.595431048
492350,2,2.595552325
492360,2,2.59567321
492370,2,2.595794236
492380,2,2.595914537
492390,2,2.596034842
492400,2,2.596155241
492410,2,2.596275358
492420,2,2.596395359
492430,2,2.59651473
492440,2,2.596634486
492450,2,2.596753696
492460,2,2.596872868
492470,2,2.596991943
492480,2,2.597110798
492490,2,2.597229238
492500,2,2.597347895
492510,2,2.597466189
492520,2,2.597584188
492530,2,2.597702311
492540,2,2.597819834
492550,2,2.597937712
492560,2,2.598054988
492570,2,2.598172106
492580,2,2.598289013
492590,2,2.598406136
492600,2,2.598522846
492610,2,2.59863923
492620,2,2.5987556
492630,2,2.598871733
492640,2,2.598987443
492650,2,2.599103465
492660,2,2.599218991
492670,2,2.599334262
492680,2,2.599449613
492690,2,2.599564702
492700,2,2.599679592
492710,2,2.599794045
492720,2,2.599908815
492730,2,2.600023087
492740,2,2.600137421
492750,2,2.600251295
492760,2,2.600365079
492770,2,2.600478577
492780,2,2.600592241
492790,2,2.600705483
492800,2,2.600818603
492810,2,2.600931622
492820,2,2.601044139
492830,2,2.601156658
492840,2,2.601269292
492850,2,2.601381441
492860,2,2.601493163
492870,2,2.601605208
492880,2,2.60171685
492890,2,2.601828147
492900,2,2.601939442
492910,2,2.602050606
492920,2,2.602161443
492930,2,2.602272231
492940,2,2.602382745
492950,2,2.602493067
492960,2,2.602603398
492970,2,2.602713446
492980,2,2.602823249
492990,2,2.602932829
493000,2,2.603042298
493010,2,2.60315177
493020,2,2.603260833
493030,2,2.603369673
493040,2,2.603478515
493050,2,2.603586971
493060,2,2.603695234
493070,2,2.603803572
493080,2,2.60391157
493090,2,2.604019388
493100,2,2.604126988
493110,2,2.604234427
493120,2,2.60434178
493130,2,2.604448969
493140,2,2.604555795
493150,2,2.604662643
493160,2,2.604769047
493170,2,2.604875555
493180,2,2.604981799
493190,2,2.605087553
493200,2,2.605193327
493210,2,2.605299109
493220,2,2.605404448
493230,2,2.605509958
493240,2,2.605614706
493250,2,2.605720079
493260,2,2.605824573
493270,2,2.605929167
493280,2,2.606033334
493290,2,2.606137786
493300,2,2.606241728
493310,2,2.606345392
493320,2,2.606449257
493330,2,2.606552684
493340,2,2.606655765
493350,2,2.606758902
493360,2,2.606861781
493370,2,2.606964534
493380,2,2.607067088
493390,2,2.607169663
493400,2,2.607271576
493410,2,2.607373528
493420,2,2.607475374
493430,2,2.607577029
493440,2,2.607678439
493450,2,2.607779638
493460,2,2.607880757
493470,2,2.607981398
493480,2,2.608082288
493490,2,2.608182876
493500,2,2.608283237
493510,2,2.608383235
493520,2,2.608483166
493530,2,2.608583142
493540,2,2.608682451
493550,2,2.608782005
493560,2,2.608881334
493570,2,2.608980306
493580,2,2.60907907
493590,2,2.609177916
493600,2,2.609276111
493610,2,2.609374373
493620,2,2.609472517
493630,2,2.609570634
493640,2,2.609668346
493650,2,2.60976594
493660,2,2.609863326
493670,2,2.609960318
493680,2,2.610057445
493690,2,2.61015427
493700,2,2.610250889
493710,2,2.61034736
493720,2,2.610443708
493730,2,2.610539643
493740,2,2.610635624
493750,2,2.610731205
493760,2,2.610826881
493770,2,2.610922058
493780,2,2.611017223
493790,2,2.61111209
493800,2,2.611206934
493810,2,2.611301618
493820,2,2.611396133
493830,2,2.611490199
493840,2,2.611584231
493850,2,2.611677973
493860,2,2.611771677
493870,2,2.611865199
493880,2,2.611958397
493890,2,2.612051432
493900,2,2.612144527
493910,2,2.61223714
493920,2,2.612329736
493930,2,2.61242186
493940,2,2.612514341
493950,2,2.612606185
493960,2,2.612697918
493970,2,2.612789572
493980,2,2.612881041
493990,2,2.612972133
494000,2,2.613063394
494010,2,2.613154041
494020,2,2.61324473
494030,2,2.613335323
494040,2,2.613425365
494050,2,2.61351573
494060,2,2.613605545
494070,2,2.613695526
494080,2,2.613784846
494090,2,2.613874591
494100,2,2.6139634
494110,2,2.614052369
494120,2,2.614141244
494130,2,2.614229729
494140,2,2.614318097
494150,2,2.614406508
494160,2,2.614494436
494170,2,2.614582356
494180,2,2.614669866
494190,2,2.614757504
494200,2,2.614844704
494210,2,2.61493185
494220,2,2.615019046
494230,2,2.615105555
494240,2,2.615192204
494250,2,2.615278524
494260,2,2.61536457
494270,2,2.615450761
494280,2,2.615536382
494290,2,2.615622135
494300,2,2.615707485
494310,2,2.615792671
494320,2,2.615877748
494330,2,2.615962633
494340,2,2.616047216
494350,2,2.616131836
494360,2,2.616215951
494370,2,2.616299985
494380,2,2.616383863
494390,2,2.616467752
494400,2,2.616551186
494410,2,2.61663461
494420,2,2.616717774
494430,2,2.616800738
494440,2,2.616883465
494450,2,2.616966181
494460,2,2.617048465
494470,2,2.617130666
494480,2,2.617212643
494490,2,2.617294365
494500,2,2.617376033
494510,2,2.617457539
494520,2,2.617538724
494530,2,2.617619903
494540,2,2.61770089
494550,2,2.617781377
494560,2,2.617862074
494570,2,2.617942478
494580,2,2.618022425
494590,2,2.618102256
494600,2,2.618181949
494610,2,2.618261705
494620,2,2.61834127
494630,2,2.618420311
494640,2,2.618499149
494650,2,2.618578096
494660,2,2.618656745
494670,2,2.618734816
494680,2,2.618813207
494690,2,2.618891142
494700,2,2.618969039
494710,2,2.619046894
494720,2,2.619124136
494730,2,2.619201541
494740,2,2.619278623
494750,2,2.619355408
494760,2,2.619431993
494770,2,2.61950872
494780,2,2.619584988
494790,2,2.61966093
494800,2,2.619737038
494810,2,2.619812784
494820,2,2.619888293
494830,2,2.619963689
494840,2,2.620038895
494850,2,2.620113982
494860,2,2.620188568
494870,2,2.620263285
494880,2,2.620337674
494890,2,2.620411903
494900,2,2.620486049
494910,2,2.620559799
494920,2,2.620633455
494930,2,2.620706894
494940,2,2.620780189
494950,2,2.620853318
494960,2,2.620926096
494970,2,2.620998901
494980,2,2.621071397
494990,2,2.621143653
495000,2,2.621215898
495010,2,2.621287765
495020,2,2.621359544
495030,2,2.621430972
495040,2,2.621502198
495050,2,2.621573496
495060,2,2.621644509
495070,2,2.621715166
495080,2,2.621785838
495090,2,2.621856249
495100,2,2.621926438
495110,2,2.621996409
495120,2,2.622066269
495130,2,2.622136061
495140,2,2.622205346
495150,2,2.622274572
495160,2,2.622343403
495170,2,2.6224125
495180,2,2.622481123
495190,2,2.622549479
495200,2,2.622618038
495210,2,2.622685962
495220,2,2.622754085
495230,2,2.622821624
495240,2,2.622889097
495250,2,2.622956622
495260,2,2.623023662
495270,2,2.623090532
495280,2,2.623157256
495290,2,2.623223716
495300,2,2.623290134
495310,2,2.623356469
495320,2,2.623422319
495330,2,2.623488191
495340,2,2.623553903
495350,2,2.623619164
495360,2,2.623684131
495370,2,2.623749318
495380,2,2.623814288
495390,2,2.623878605
495400,2,2.623943165
495410,2,2.624007355
495420,2,2.624071362
495430,2,2.624135324
495440,2,2.624199172
495450,2,2.624262505
495460,2,2.624325829
495470,2,2.624388862
495480,2,2.624451663
495490,2,2.624514319
495500,2,2.624577028
495510,2,2.62463939
495520,2,2.624701257
495530,2,2.624763303
495540,2,2.624824956
495550,2,2.624886372
495560,2,2.624947813
495570,2,2.625008955
495580,2,2.625069958
495590,2,2.625130793
495600,2,2.625191258
495610,2,2.625251468
495620,2,2.625311778
495630,2,2.625371599
495640,2,2.625431707
495650,2,2.625491311
495660,2,2.625550511
495670,2,2.625609776
495680,2,2.625668718
495690,2,2.625727621
495700,2,2.625786395
495710,2,2.625844743
495720,2,2.625902888
495730,2,2.625960891
495740,2,2.626018883
495750,2,2.62607648
495760,2,2.626133999
495770,2,2.626191263
495780,2,2.626248262
495790,2,2.626305226
495800,2,2.626362094
495810,2,2.626418303
495820,2,2.626474641
495830,2,2.626530679
495840,2,2.626586562
495850,2,2.626642408
495860,2,2.626697879
495870,2,2.626753202
495880,2,2.626808305
495890,2,2.626863279
495900,2,2.626918207
495910,2,2.626972679
495920,2,2.627026907
495930,2,2.627081084
495940,2,2.627135076
495950,2,2.627188882
495960,2,2.627242361
495970,2,2.627295844
495980,2,2.627348928
495990,2,2.627401886
496000,2,2.627454666
496010,2,2.627507321
496020,2,2.627559888
496030,2,2.6276123
496040,2,2.627663984
496050,2,2.627715817
496060,2,2.627767514
496070,2,2.627818985
496080,2,2.627870154
496090,2,2.627921207
496100,2,2.627971943
496110,2,2.628022628
496120,2,2.628073389
496130,2,2.628123356
496140,2,2.628173599
496150,2,2.628223182
496160,2,2.628273062
496170,2,2.628322542
496180,2,2.628371735
496190,2,2.628420584
496200,2,2.628469783
496210,2,2.62851854
496220,2,2.628566881
496230,2,2.628615257
496240,2,2.628663471
496250,2,2.628711114
496260,2,2.628759138
496270,2,2.62880658
496280,2,2.62885389
496290,2,2.628901111
496300,2,2.628947874
496310,2,2.628994617
496320,2,2.62904127
496330,2,2.629087493
496340,2,2.629133704
496350,2,2.629179678
496360,2,2.629225427
496370,2,2.629271109
496380,2,2.629316485
496390,2,2.629361665
496400,2,2.629406489
496410,2,2.629451197
496420,2,2.629495908
496430,2,2.629540329
496440,2,2.629584529
496450,2,2.629628552
496460,2,2.629672375
496470,2,2.629715864
496480,2,2.629759316
496490,2,2.629802464
496500,2,2.629845431
496510,2,2.629888371
496520,2,2.629931015
496530,2,2.62997327
496540,2,2.630015642
496550,2,2.630057714
496560,2,2.630099428
496570,2,2.630141066
496580,2,2.630182654
496590,2,2.630223937
496600,2,2.630264734
496610,2,2.630305725
496620,2,2.630346383
496630,2,2.630387056
496640,2,2.630427155
496650,2,2.630467236
496660,2,2.630506947
496670,2,2.630546906
